37842,Велико Търново,Елена,с. Козя река
37856,Плевен,Плевен,с. Коиловци
37863,Плевен,Червен бряг,гр. Койнаре
37890,Габрово,Трявна,с. Койчовци
37914,София (столица),Столична,с. Кокаляне
37928,Кърджали,Кърджали,с. Кокиче
37945,Смолян,Смолян,с. Кокорово
37959,Смолян,Рудозем,с. Кокорци
37962,Кърджали,Кърджали,с. Кокошане
37976,Велико Търново,Елена,с. Колари
37989,Благоевград,Петрич,с. Коларово
37993,Силистра,Главиница,с. Коларово
38008,Стара Загора,Раднево,с. Коларово
38011,Хасково,Харманли,с. Коларово
38025,Добрич,Тервел,с. Коларци
38039,Стара Загора,Стара Загора,с. Колена
38042,Хасково,Минерални бани,с. Колец
38056,Благоевград,Струмяни,с. Колибите
38060,Габрово,Габрово,с. Колишовци
38073,Силистра,Дулово,с. Колобър
38090,Габрово,Трявна,с. Колю Ганев
38100,Стара Загора,Братя Даскалови,с. Колю Мариново
38114,Варна,Провадия,с. Комарево
38128,Враца,Бяла Слатина,с. Комарево
38131,Монтана,Берковица,с. Комарево
38145,Плевен,Долна Митрополия,с. Комарево
38159,Монтана,Якимово,с. Комощица
38162,Варна,Дългопол,с. Комунари
38176,Кърджали,Черноочене,с. Комунига
38186,София,Годеч,с. Комщица
38193,Търговище,Попово,с. Конак
38203,Стара Загора,Гурково,с. Конаре
38217,Добрич,Генерал Тошево,с. Конаре
38220,Благоевград,Якоруда,с. Конарско
38234,Габрово,Трявна,с. Конарското
38248,Хасково,Ивайловград,с. Кондово
38251,Бургас,Царево,с. Кондолово
38265,Перник,Радомир,с. Кондофрей
38279,Ямбол,Тунджа,с. Коневец
38282,Кърджали,Кърджали,с. Конево
38296,Разград,Исперих,с. Конево
38306,Шумен,Върбица,с. Конево
38317,Хасково,Ивайловград,с. Конници
38323,Търговище,Антоново,с. Коноп
38337,Велико Търново,Елена,с. Константин
38340,Стара Загора,Раднево,с. Константиновец
38354,Варна,Варна,с. Константиново
38368,Хасково,Симеоновград,с. Константиново
38371,Кърджали,Джебел,с. Контил
38385,Пловдив,Асеновград,с. Конуш
38399,Хасково,Хасково,с. Конуш
38409,Кърджали,Момчилград,с. Конче
38426,Сливен,Нова Загора,с. Коньово
38432,Кюстендил,Кюстендил,с. Коняво
38460,Перник,Радомир,с. Копаница
38474,Кюстендил,Кюстендил,с. Копиловци
38488,Монтана,Георги Дамяново,с. Копиловци
38491,Кърджали,Черноочене,с. Копитник
38501,Търговище,Търговище,с. Копрец
38515,Кюстендил,Кюстендил,с. Коприва
38529,Русе,Бяла,с. Копривец
38532,Благоевград,Хаджидимово,с. Копривлен
38558,София,Копривщица,гр. Копривщица
38563,Стара Загора,Казанлък,с. Копринка
38577,Габрово,Габрово,с. Копчелиите
38580,Хасково,Хасково,с. Корен
38594,Смолян,Мадан,с. Кориите
38604,Смолян,Рудозем,с. Коритата
38618,Добрич,Крушари,с. Коритен
38621,Габрово,Севлиево,с. Корията
38635,Кюстендил,Бобов дол,с. Коркина
38652,Габрово,Севлиево,с. Кормянско
38666,Благоевград,Гоце Делчев,с. Корница
38683,Сливен,Нова Загора,с. Кортен
38697,Кърджали,Момчилград,с. Кос
38707,Силистра,Главиница,с. Косара
38710,Габрово,Дряново,с. Косарка
38724,Перник,Ковачевци,с. Косача
38738,Велико Търново,Елена,с. Косевци
38741,Габрово,Дряново,с. Косилка
38769,Бургас,Поморие,с. Косовец
38772,Видин,Брегово,с. Косово
38786,Кюстендил,Трекляно,с. Косово
38799,Пловдив,Асеновград,с. Косово
38804,Шумен,Каспичан,с. Косово
38813,Габрово,Габрово,с. Костадините
38830,Разград,Цар Калоян,с. Костанденец
38844,Пазарджик,Ракитово,гр. Костандово
38858,Видин,Кула,с. Коста Перчево
38861,Велико Търново,Елена,с. Костел
38875,Враца,Враца,с. Костелево
38889,Бургас,Сунгурларе,с. Костен
38892,Шумен,Шумен,с. Костена река
38902,София,Костенец,гр. Костенец
38916,София,Костенец,с. Костенец
38920,Габрово,Габрово,с. Костенковци
38933,Монтана,Берковица,с. Костенци
38947,Бургас,Царево,с. Кости
38950,Пловдив,Марица,с. Костиево
38964,Хасково,Ивайловград,с. Костилково
38978,София,Костинброд,гр. Костинброд
38981,Кърджали,Кърджали,с. Костино
38995,Видин,Димово,с. Костичовци
39001,Хасково,Свиленград,с. Костур
39013,Кърджали,Кирково,с. Костурино
39027,Перник,Трън,с. Костуринци
39030,Сливен,Котел,гр. Котел
39044,Монтана,Берковица,с. Котеновци
39058,Кърджали,Крумовград,с. Котлари
39061,Добрич,Добрич-селска,с. Котленци
39075,Велико Търново,Елена,с. Котуци
39089,Благоевград,Сатовча,с. Кочан
39092,Смолян,Неделино,с. Кочани
39102,Пловдив,Садово,с. Кочево
39116,Кюстендил,Кочериново,гр. Кочериново
39127,Добрич,Тервел,с. Кочмар
39133,Шумен,Велики Преслав,с. Кочово
39147,Видин,Видин,с. Кошава
39150,Перник,Брезник,с. Кошарево
39164,Бургас,Несебър,с. Кошарица
39178,Русе,Сливо поле,с. Кошарна
39181,Смолян,Смолян,с. Кошница
39195,Търговище,Търговище,с. Кошничари
39205,Русе,Иваново,с. Кошов
39222,Стара Загора,Опан,с. Кравино
39236,Враца,Криводол,с. Краводер
39242,Добрич,Добрич-селска,с. Крагулево
39267,София,Ботевград,с. Краево
39270,Благоевград,Белица,с. Краище
39284,Добрич,Генерал Тошево,с. Краище
39298,Шумен,Върбица,с. Крайгорци
39311,Смолян,Мадан,с. Крайна
39325,Кюстендил,Дупница,с. Крайни дол
39339,Кюстендил,Дупница,с. Крайници
39342,Кърджали,Кърджали,с. Крайно село
39356,Ямбол,Болярово,с. Крайново
39368,Търговище,Антоново,с. Крайполе
39373,Варна,Вълчи дол,с. Кракра
39387,Перник,Перник,с. Кралев дол
39390,Търговище,Търговище,с. Кралево
39400,Хасково,Стамболово,с. Кралево
39428,Пазарджик,Пазарджик,с. Крали Марко
39431,Габрово,Севлиево,с. Крамолин
39445,Кърджали,Кирково,с. Кран
39459,Добрич,Балчик,с. Кранево
39462,Силистра,Кайнарджа,с. Краново
39483,Враца,Мездра,с. Крапец
39493,Добрич,Шабла,с. Крапец
39503,Монтана,Монтана,с. Крапчене
39517,Перник,Брезник,с. Красава
39520,Русе,Иваново,с. Красен
39534,Добрич,Генерал Тошево,с. Красен
39548,Шумен,Никола Козлево,с. Красен дол
39551,Варна,Дългопол,с. Красимир
39565,Кърджали,Крумовград,с. Красино
39579,Пловдив,Хисаря,с. Красново
39582,Велико Търново,Сухиндол,с. Красно градище
39596,Търговище,Омуртаг,с. Красноселци
39606,Видин,Белоградчик,с. Крачимир
39614,Благоевград,Банско,с. Кремен
39623,Добрич,Балчик,с. Кремена
39637,Смолян,Смолян,с. Кремене
39640,Кюстендил,Дупница,с. Кременик
39668,Хасково,Димитровград,с. Крепост
39671,Търговище,Опака,с. Крепча
39685,Габрово,Трявна,с. Креслювци
39699,Благоевград,Кресна,с. Стара Кресна
39709,Враца,Мездра,с. Крета
39712,Плевен,Гулянци,с. Крета
39726,Благоевград,Сатовча,с. Крибул
39730,Враца,Козлодуй,с. Крива бара
39743,Монтана,Брусарци,с. Крива бара
39757,Сливен,Нова Загора,с. Крива круша
39760,Шумен,Никола Козлево,с. Крива река
39788,Русе,Ценово,с. Кривина
39791,София (столица),Столична,с. Кривина
39801,Варна,Долни чифлик,с. Кривини
39815,Разград,Самуил,с. Кривица
39829,Варна,Провадия,с. Кривня
39832,Русе,Ветово,с. Кривня
39846,Враца,Криводол,гр. Криводол
39855,Перник,Брезник,с. Кривонос
39863,Хасково,Хасково,с. Криво поле
39877,Кърджали,Кирково,с. Крилатица
39880,Велико Търново,Елена,с. Крилювци
39894,Кърджали,Кърджали,с. Крин
39918,Пловдив,Марица,с. Крислово
39921,Пловдив,Кричим,гр. Кричим
39935,Благоевград,Петрич,с. Кромидово
39949,Разград,Лозница,с. Крояч
39952,Кърджали,Ардино,с. Кроячево
39966,Хасково,Димитровград,с. Крум
39970,Кърджали,Крумовград,гр. Крумовград
39983,Варна,Аксаково,с. Крумово
39997,Кюстендил,Кочериново,с. Крумово
40004,Пловдив,Родопи,с. Крумово
40018,Ямбол,Тунджа,с. Крумово
40021,Бургас,Карнобат,с. Крумово градище
40035,Велико Търново,Елена,с. Крумчевци
40049,Добрич,Каварна,с. Крупен
40052,Благоевград,Симитли,с. Крупник
40066,Варна,Аврен,с. Круша
40070,София,Драгоман,с. Круша
40083,Сливен,Сливен,с. Крушаре
40097,Добрич,Крушари,с. Крушари
40110,Смолян,Мадан,с. Крушев дол
40124,Бургас,Созопол,с. Крушевец
40138,Благоевград,Гърмен,с. Крушево
40141,Габрово,Севлиево,с. Крушево
40155,Пловдив,Първомай,с. Крушево
40169,Кърджали,Кърджали,с. Крушевска
40172,Велико Търново,Горна Оряховица,с. Крушето
40186,Кърджали,Кърджали,с. Крушка
40195,Плевен,Долна Митрополия,с. Крушовене
40200,Враца,Мизия,с. Крушовица
40213,Плевен,Долни Дъбник,с. Крушовица
40227,София,Елин Пелин,с. Крушовица
40230,Бургас,Карнобат,с. Крушово
40244,Пловдив,Лъки,с. Крушово
40258,Търговище,Антоново,с. Крушолак
40261,Ловеч,Летница,с. Крушуна
40275,Габрово,Севлиево,с. Кръвеник
40292,Стара Загора,Казанлък,гр. Крън
40302,Благоевград,Петрич,с. Крънджилица
40316,Габрово,Дряново,с. Крънча
40326,Смолян,Баните,с. Кръстатица
40333,Пловдив,Хисаря,с. Кръстевич
40350,Габрово,Трявна,с. Кръстеняците
40364,Габрово,Трявна,с. Кръстец
40378,Благоевград,Сандански,с. Кръстилци
40381,Бургас,Камено,с. Кръстина
40395,Търговище,Търговище,с. Кръшно
40419,Бургас,Средец,с. Кубадин
40422,Разград,Кубрат,гр. Кубрат
40436,София (столица),Столична,с. Кубратово
40441,Видин,Брегово,с. Куделин
40453,Благоевград,Белица,с. Кузьово
40467,Пловдив,Куклен,гр. Куклен
40470,Габрово,Дряново,с. Кукля
40484,Ямбол,Тунджа,с. Кукорево
40498,Смолян,Смолян,с. Кукувица
40508,Благоевград,Петрич,с. Кукурахцево
40511,Кърджали,Кирково,с. Кукуряк
40525,Видин,Кула,гр. Кула
40539,Благоевград,Петрич,с. Кулата
40573,Плевен,Белене,с. Кулина вода
40587,Габрово,Дряново,с. Куманите
40590,Варна,Аксаково,с. Куманово
40628,Смолян,Неделино,с. Кундево
40645,Враца,Роман,с. Кунино
40659,Габрово,Севлиево,с. Купен
40662,Смолян,Мадан,с. Купен
40676,Кърджали,Джебел,с. Купците
40693,Враца,Роман,с. Курново
40703,Пловдив,Карлово,с. Куртово
40717,Пловдив,Стамболийски,с. Куртово Конаре
40748,Смолян,Смолян,с. Кутела
40751,Силистра,Алфатар,с. Кутловица
40765,Кюстендил,Кюстендил,с. Кутугерци
40779,Велико Търново,Велико Търново,с. Куцаровци
40782,Велико Търново,Полски Тръмбеш,с. Куцина
40796,Кърджали,Черноочене,с. Куцово
40806,Смолян,Златоград,с. Кушла
40823,Кърджали,Крумовград,с. Къклица
40837,Ловеч,Ловеч,с. Къкрина
40840,Шумен,Смядово,с. Кълново
40868,Стара Загора,Казанлък,с. Кънчево
40871,Търговище,Антоново,с. Къпинец
40885,Добрич,Генерал Тошево,с. Къпиново
40899,Разград,Исперих,с. Къпиновци
40909,Кърджали,Кърджали,гр. Кърджали
40912,Благоевград,Петрич,с. Кърналово
40926,Благоевград,Сандански,с. Кърланово
40939,Пловдив,Карлово,с. Кърнаре
40943,Ловеч,Летница,с. Кърпачево
40957,Благоевград,Струмяни,с. Кърпелево
40960,Габрово,Дряново,с. Къртипъня
40974,Плевен,Плевен,с. Къртожабене
40988,Кърджали,Кирково,с. Кърчовско
40991,Кюстендил,Кюстендил,с. Кършалево
41006,Смолян,Доспат,с. Късак
41010,София (столица),Столична,с. Кътина
41037,Плевен,Плевен,с. Къшин
41040,Перник,Трън,с. Къшле
41054,Шумен,Върбица,с. Кьолмен
41085,Кърджали,Кърджали,с. Кьосево
41099,Търговище,Антоново,с. Кьосевци
41109,Шумен,Каспичан,с. Кюлевча
41112,Кюстендил,Кюстендил,гр. Кюстендил
41126,Перник,Брезник,с. Конска
41136,Пазарджик,Велинград,с. Кръстава
41143,Силистра,Силистра,с. Калипетрово
41157,Смолян,Неделино,с. Еленка
41174,Кърджали,Кирково,с. Кремен
41188,Шумен,Шумен,с. Коньовец
41191,София,Ихтиман,с. Костадинкино
41232,Перник,Радомир,с. Кленовик
41246,Велико Търново,Полски Тръмбеш,с. Климентово
41251,Перник,Радомир,с. Кошарите
41263,Видин,Видин,с. Кутово
41277,Смолян,Неделино,с. Крайна
43013,Велико Търново,Велико Търново,с. Лагерите
43027,Видин,Димово,с. Лагошевци
43030,Благоевград,Сандански,с. Ладарево
43044,Плевен,Кнежа,с. Лазарово
43058,Ловеч,Луковит,с. Торос
43061,Велико Търново,Елена,с. Лазарци
43092,София,Своге,с. Лакатник
43102,Кърджали,Момчилград,с. Лале
43116,Ямбол,Елхово,с. Лалково
43128,Хасково,Ивайловград,с. Ламбух
43147,Плевен,Плевен,с. Ласкар
43150,Благоевград,Сандански,с. Ласкарево
43164,Кърджали,Ардино,с. Латинка
43178,Кърджали,Джебел,с. Лебед
43181,Благоевград,Сандански,с. Лебница
43195,Перник,Трън,с. Лева река
43205,Хасково,Свиленград,с. Левка
43219,Смолян,Смолян,с. Левочево
43222,Варна,Суворово,с. Левски
43236,Плевен,Левски,гр. Левски
43243,Благоевград,Сандански,с. Левуново
43253,Велико Търново,Велико Търново,с. Леденик
43267,Кюстендил,Кюстендил,с. Лелинци
43270,Кърджали,Ардино,с. Ленище
43284,Плевен,Гулянци,с. Ленково
43298,Пловдив,Асеновград,с. Леново
43308,Хасково,Ивайловград,с. Ленско
43311,Плевен,Червен бряг,с. Лепица
43325,Ловеч,Угърчин,с. Лесидрен
43339,Габрово,Габрово,с. Лесичарка
43342,Велико Търново,Елена,с. Лесиче
43356,Велико Търново,Павликени,с. Лесичери
43369,Пазарджик,Лесичово,с. Лесичово
43373,Кюстендил,Кюстендил,с. Леска
43387,Смолян,Мадан,с. Леска
43390,София,Своге,с. Лесковдол
43400,Враца,Оряхово,с. Лесковец
43414,Монтана,Берковица,с. Лесковец
43428,Перник,Перник,с. Лесковец
43431,Добрич,Добрич-селска,с. Лясково
43445,София,Елин Пелин,с. Лесново
43459,Ямбол,Елхово,с. Лесово
43462,Враца,Криводол,с. Лесура
43476,Ловеч,Летница,гр. Летница
43484,София,Драгоман,с. Летница
43493,Кърджали,Момчилград,с. Летовник
43503,Благоевград,Сандански,с. Лехово
43517,Монтана,Бойчиновци,с. Лехчево
43520,Благоевград,Благоевград,с. Лешко
43548,Хасково,Харманли,с. Лешниково
43551,Перник,Трън,с. Лешниковци
43565,Благоевград,Сандански,с. Лешница
43579,Ловеч,Ловеч,с. Лешница
43582,Смолян,Мадан,с. Лещак
43596,Кърджали,Крумовград,с. Лещарка
43606,Благоевград,Гърмен,с. Лещен
43615,Ямбол,Стралджа,с. Леярово
43623,Бургас,Камено,с. Ливада
43637,Смолян,Мадан,с. Ливаде
43654,Враца,Мездра,с. Лик
43668,Смолян,Чепеларе,с. Лилеково
43671,Пловдив,Родопи,с. Лилково
43685,Търговище,Търговище,с. Лиляк
43699,Благоевград,Сандански,с. Лиляново
43709,Кюстендил,Невестино,с. Лиляч
43712,Враца,Враца,с. Лиляче
43726,Кърджали,Крумовград,с. Лимец
43730,Монтана,Монтана,с. Липен
43743,Смолян,Смолян,с. Липец
43757,София,Драгоман,с. Липинци
43760,Разград,Разград,с. Липник
43774,Враца,Мизия,с. Липница
43788,София,Ботевград,с. Липница
43815,Кюстендил,Кюстендил,с. Лисец
43829,Ловеч,Ловеч,с. Лисец
43832,София,Самоков,с. Лисец
43846,Шумен,Каолиново,с. Лиси връх
43856,Кърджали,Кърджали,с. Лисиците
43863,Благоевград,Благоевград,с. Лисия
43877,Хасково,Свиленград,с. Лисово
43880,Бургас,Руен,с. Листец
43894,Силистра,Главиница,с. Листец
43904,София,Ботевград,с. Литаково
43918,Перник,Ковачевци,с. Лобош
43921,Стара Загора,Стара Загора,с. Ловец
43935,Търговище,Търговище,с. Ловец
43949,Шумен,Върбица,с. Ловец
43952,Ловеч,Ловеч,гр. Ловеч
43966,Габрово,Севлиево,с. Ловнидол
43983,Смолян,Мадан,с. Ловци
43997,Добрич,Добрич-селска,с. Ловчанци
44015,Габрово,Габрово,с. Лоза
44029,Бургас,Сунгурларе,с. Лозарево
44032,Шумен,Шумен,с. Лозево
44046,Велико Търново,Стражица,с. Лозен
44053,Пазарджик,Септември,с. Лозен
44063,София (столица),Столична,с. Лозен
44077,Хасково,Любимец,с. Лозен
44080,Кърджали,Кирково,с. Лозенградци
44094,Бургас,Царево,с. Лозенец
44104,Добрич,Крушари,с. Лозенец
44118,Ямбол,Стралджа,с. Лозенец
44121,Благоевград,Сандански,с. Лозеница
44149,Бургас,Сунгурларе,с. Лозица
44152,Плевен,Никопол,с. Лозица
44166,Разград,Лозница,гр. Лозница
44179,Добрич,Генерал Тошево,с. Лозница
44183,Кюстендил,Кюстендил,с. Лозно
44210,Кюстендил,Бобов дол,с. Локвата
44224,София (столица),Столична,с. Локорско
44238,Монтана,Лом,гр. Лом
44241,Ловеч,Троян,с. Ломец
44255,Кюстендил,Кюстендил,с. Ломница
44269,Перник,Трън,с. Ломница
44272,Добрич,Добрич-селска,с. Ломница
44286,Търговище,Попово,с. Ломци
44294,Варна,Дългопол,с. Лопушна
44300,София,Годеч,с. Лопушня
44313,София,Етрополе,с. Лопян
44327,Ловеч,Луковит,гр. Луковит
44330,София,Своге,с. Луково
44344,Кърджали,Крумовград,с. Луличка
44358,Разград,Исперих,с. Лъвино
44361,Кърджали,Кърджали,с. Лъвово
44389,София,Етрополе,с. Лъга
44402,Смолян,Баните,с. Баните
44416,Благоевград,Гоце Делчев,с. Лъжница
44425,Бургас,Поморие,с. Лъка
44433,Смолян,Смолян,с. Лъка
44447,Пловдив,Лъки,с. Лъкавица
44464,Благоевград,Хаджидимово,с. Лъки
44478,Пловдив,Лъки,гр. Лъки
44481,Пловдив,Съединение,с. Любен
44495,Силистра,Ситово,с. Любен
44505,Сливен,Нова Загора,с. Любенец
44519,Варна,Аксаково,с. Любен Каравелово
44522,Сливен,Нова Загора,с. Любенова махала
44536,Плевен,Никопол,с. Любеново
44540,Стара Загора,Раднево,с. Любеново
44553,Хасково,Хасково,с. Любеново
44567,Велико Търново,Стражица,с. Любенци
44570,Хасково,Любимец,гр. Любимец
44584,Кърджали,Ардино,с. Любино
44598,Търговище,Антоново,с. Любичево
44608,Търговище,Опака,с. Люблен
44611,София,Ихтиман,с. Любница
44625,Благоевград,Сандански,с. Любовище
44639,Благоевград,Сандански,с. Любовка
44642,Смолян,Доспат,с. Любча
44656,Перник,Перник,с. Люлин
44666,Ямбол,Стралджа,с. Люлин
44673,Смолян,Смолян,с. Люлка
44687,Стара Загора,Стара Загора,с. Люляк
44690,Бургас,Руен,с. Люляково
44700,Кърджали,Кърджали,с. Люляково
44714,Добрич,Генерал Тошево,с. Люляково
44728,Враца,Враца,с. Лютаджик
44745,Враца,Мездра,с. Лютиброд
44759,Враца,Мездра,с. Лютидол
44762,Благоевград,Белица,с. Лютово
44776,Стара Загора,Гурково,с. Лява река
44781,Перник,Трън,с. Лялинци
44793,Велико Търново,Лясковец,гр. Лясковец
44803,Хасково,Стамболово,с. Лясковец
44817,Бургас,Айтос,с. Лясково
44820,Кърджали,Черноочене,с. Лясково
44834,Пловдив,Асеновград,с. Лясково
44848,Смолян,Девин,с. Лясково
44851,Стара Загора,Стара Загора,с. Лясково
44865,Шумен,Каолиново,с. Лятно
44879,Пазарджик,Пазарджик,с. Ляхово
44882,Добрич,Балчик,с. Ляхово
44896,Кърджали,Ардино,с. Левци
44906,София,Своге,с. Левище
44937,Разград,Лозница,с. Ловско
46019,Смолян,Смолян,с. Магарджица
46036,Монтана,Бойчиновци,с. Мадан
46045,Смолян,Мадан,гр. Мадан
46053,Шумен,Шумен,с. Мадара
46067,София,Самоков,с. Маджаре
46070,Хасково,Стамболово,с. Маджари
46084,Хасково,Маджарово,гр. Маджарово
46098,Стара Загора,Стара Загора,с. Маджерито
46108,Кюстендил,Кюстендил,с. Мазарачево
46111,Видин,Видин,с. Майор Узуново
46125,Велико Търново,Елена,с. Майско
46139,Кърджали,Кърджали,с. Майсторово
46156,Кърджали,Ардино,с. Мак
46190,Търговище,Търговище,с. Макариополско
46214,Кърджали,Кърджали,с. Македонци
46228,Търговище,Търговище,с. Маково
46231,София,Горна Малина,с. Макоцево
46245,Видин,Макреш,с. Макреш
46259,София,Божурище,с. Мала Раковица
46262,Кюстендил,Бобов дол,с. Мала Фуча
46276,София,Самоков,с. Мала църква
46286,Смолян,Чепеларе,с. Малево
46293,Хасково,Хасково,с. Малево
46303,Ямбол,Стралджа,с. Маленово
46317,Кюстендил,Бобов дол,с. Мали Върбовник
46320,Видин,Димово,с. Мали Дреновец
46334,Добрич,Тервел,с. Мали извор
46348,Бургас,Средец,с. Малина
46351,Добрич,Генерал Тошево,с. Малина
46365,Габрово,Габрово,с. Малини
46396,Ловеч,Ловеч,с. Малиново
46406,Смолян,Баните,с. Малка Арда
46417,Стара Загора,Стара Загора,с. Малка Верея
46437,Ловеч,Тетевен,с. Малка Желязна
46440,Бургас,Айтос,с. Малка поляна
46454,Добрич,Добрич-селска,с. Малка Смолница
46468,Търговище,Антоново,с. Малка Черковна
46471,Кърджали,Крумовград,с. Малка Чинка
46485,Габрово,Дряново,с. Малки Българени
46499,Хасково,Маджарово,с. Малки Воден
46509,Габрово,Севлиево,с. Малки Вършец
46512,Габрово,Трявна,с. Малки Станчовци
46526,Благоевград,Сандански,с. Малки Цалим
46532,Велико Търново,Велико Търново,с. Малки чифлик
46543,Хасково,Димитровград,с. Малко Асеново
46557,Хасково,Маджарово,с. Малко Брягово
46560,Русе,Сливо поле,с. Малко Враново
46574,Хасково,Любимец,с. Малко градище
46588,Стара Загора,Братя Даскалови,с. Малко Дряново
46591,Стара Загора,Стара Загора,с. Малко Кадиево
46601,Кърджали,Крумовград,с. Малко Каменяне
46615,Ямбол,Елхово,с. Малко Кирилово
46629,Смолян,Баните,с. Малко Крушево
46632,Хасково,Маджарово,с. Малко Попово
46646,Сливен,Котел,с. Малко село
46658,Стара Загора,Чирпан,с. Малко Тръново
46663,Бургас,Малко Търново,гр. Малко Търново
46680,Кърджали,Кирково,с. Малкоч
46694,Сливен,Сливен,с. Малко Чочовени
46704,Ямбол,Болярово,с. Малко Шарково
46721,София (столица),Столична,с. Мало Бучино
46735,Търговище,Антоново,с. Малоградец
46749,Пазарджик,Пазарджик,с. Мало Конаре
46752,Пловдив,Хисаря,с. Мало Крушево
46766,София,Драгоман,с. Мало Малово
46773,Шумен,Върбица,с. Маломир
46783,Ямбол,Тунджа,с. Маломир
46797,Ямбол,Елхово,с. Маломирово
46807,Враца,Враца,с. Мало Пещене
46810,Враца,Борован,с. Малорад
46824,Кюстендил,Бобов дол,с. Мало село
46841,Плевен,Левски,с. Малчика
46855,Велико Търново,Велико Търново,с. Малчовци
46869,Габрово,Трявна,с. Малчовци
46872,Кърджали,Крумовград,с. Малък Девесил
46886,Ловеч,Ябланица,с. Малък извор
46899,Хасково,Стамболово,с. Малък извор
46904,Ямбол,Елхово,с. Малък манастир
46913,Разград,Исперих,с. Малък Поровец
46927,Силистра,Главиница,с. Малък Преславец
46930,Бургас,Руен,с. Припек
46944,Пловдив,Съединение,с. Малък чардак
46958,Ямбол,Болярово,с. Мамарчево
46961,София,Правец,с. Манаселска река
46975,Варна,Провадия,с. Манастир
46989,Пловдив,Лъки,с. Манастир
46992,Хасково,Хасково,с. Манастир
47007,Търговище,Попово,с. Манастирица
47010,Враца,Хайредин,с. Манастирище
47024,София,Своге,с. Манастирище
47038,Разград,Лозница,с. Манастирско
47041,Разград,Лозница,с. Манастирци
47055,Хасково,Хасково,с. Мандра
47069,Хасково,Ивайловград,с. Мандрица
47072,Габрово,Трявна,с. Маневци
47086,Пловдив,Марица,с. Маноле
47096,Бургас,Сунгурларе,с. Манолич
47101,Стара Загора,Павел баня,с. Манолово
47113,Пловдив,Марица,с. Манолско Конаре
47127,Габрово,Дряново,с. Маноя
47130,Търговище,Антоново,с. Манушевци
47144,Кърджали,Момчилград,с. Манчево
47158,Велико Търново,Елена,с. Марафелци
47161,Шумен,Шумен,с. Мараш
47175,Велико Търново,Велико Търново,с. Марговци
47189,Благоевград,Петрич,с. Марикостиново
47202,Бургас,Бургас,с. Маринка
47227,Велико Търново,Елена,с. Мариновци
47247,Благоевград,Петрич,с. Марино поле
47250,Пловдив,Карлово,с. Марино поле
47264,София,Самоков,с. Марица
47278,Хасково,Симеоновград,гр. Симеоновград
47295,Пловдив,Родопи,с. Марково
47305,Стара Загора,Братя Даскалови,с. Марково
47319,Шумен,Каспичан,с. Марково
47322,Враца,Роман,с. Марково равнище
47336,Русе,Русе,гр. Мартен
47342,Кърджали,Кърджали,с. Мартино
47353,Монтана,Чипровци,с. Мартиново
47370,Благоевград,Благоевград,с. Марулево
47384,Габрово,Трявна,с. Маруцековци
47408,Благоевград,Гърмен,с. Марчево
47411,Търговище,Попово,с. Марчино
47425,Велико Търново,Елена,с. Марян
47439,Велико Търново,Полски Тръмбеш,с. Масларево
47442,Хасково,Хасково,с. Маслиново
47456,Габрово,Трявна,с. Матешовци
47468,Хасково,Свиленград,с. Маточина
47473,Благоевград,Струмяни,с. Махалата
47487,Велико Търново,Елена,с. Махалници
47500,Стара Загора,Раднево,с. Маца
47528,Сливен,Котел,с. Медвен
47531,Кърджали,Кирково,с. Медевци
47545,Хасково,Ивайловград,с. Меден бук
47559,Пазарджик,Сърница,с. Медени поляни
47562,Ямбол,Тунджа,с. Меден кладенец
47583,Видин,Грамада,с. Медешевци
47593,Монтана,Медковец,с. Медковец
47603,Стара Загора,Гълъбово,с. Медникарово
47617,Разград,Кубрат,с. Медовене
47620,Варна,Дългопол,с. Медовец
47634,Търговище,Попово,с. Медовина
47648,Видин,Димово,с. Медовница
47651,Бургас,Поморие,с. Медово
47665,Стара Загора,Братя Даскалови,с. Медово
47679,Добрич,Добрич-селска,с. Медово
47682,Ямбол,Тунджа,с. Межда
47696,Силистра,Дулово,с. Межден
47706,Габрово,Габрово,с. Междени
47714,Враца,Мездра,гр. Мездра
47723,Монтана,Берковица,с. Мездрея
47737,Хасково,Свиленград,с. Мезек
47754,Благоевград,Сандански,гр. Мелник
47768,Ямбол,Елхово,с. Мелница
47771,Монтана,Георги Дамяново,с. Меляне
47785,Шумен,Върбица,с. Менгишево
47799,Благоевград,Петрич,с. Мендово
47809,Кърджали,Ардино,с. Теменуга
47812,Пазарджик,Белово,с. Мененкьово
47826,Велико Търново,Лясковец,с. Мерданя
47843,Хасково,Димитровград,гр. Меричлери
47857,Благоевград,Банско,с. Места
47860,Кърджали,Крумовград,с. Метлика
47874,Варна,Вълчи дол,с. Метличина
47888,Кърджали,Кирково,с. Метличина
47891,Кърджали,Кирково,с. Метличка
47901,Добрич,Добрич-селска,с. Методиево
47915,Шумен,Върбица,с. Методиево
47929,Кюстендил,Трекляно,с. Метохия
47963,Плевен,Плевен,с. Мечка
47977,Русе,Иваново,с. Мечка
47980,Сливен,Сливен,с. Мечкарево
47994,Габрово,Габрово,с. Мечковица
48009,София,Ихтиман,с. Мечковци
48012,Благоевград,Симитли,с. Мечкул
48026,Търговище,Антоново,с. Мечово
48037,Перник,Перник,с. Мещица
48043,Враца,Мизия,гр. Мизия
48057,Велико Търново,Елена,с. Мийковци
48060,Ловеч,Угърчин,с. Микре
